split_index,n_train,n_test,train_ess_pct,test_ess_pct,hypergraph_pr_auc,hypergraph_f1,hyper_nostoich_pr_auc,hyper_nostoich_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff
1,2693,701,6.349795766802822,5.1355206847360915,0.2524489871931121,0.23616236162361623,0.1933784234551108,0.19305019305019305,0.08167710523261733,0.11173184357541899,0.17077188196049475,0.12443051804819724,0.05907056373800129,0.043112168573423176
2,2714,680,6.079587324981577,6.176470588235294,0.33353286858520587,0.22758620689655173,0.2462179976280064,0.3010752688172043,0.09442709472424321,0.14285714285714285,0.23910577386096266,0.08472906403940889,0.08731487095719948,-0.07348906192065258
3,2677,717,5.902129249159507,6.834030683403068,0.313730274144885,0.28125,0.2315361885805884,0.2727272727272727,0.10941071624270163,0.13550135501355012,0.2043195579021834,0.14574864498644988,0.08219408556429664,0.008522727272727293
4,2722,672,5.731080088170462,7.5892857142857135,0.21682715433041658,0.25517241379310346,0.23880757526796648,0.308411214953271,0.09281339453260694,0.1709741550695825,0.12401375979780964,0.08419825872352096,-0.0219804209375499,-0.05323880116016755
5,2736,658,6.286549707602338,5.319148936170213,0.19416303931110382,0.22641509433962265,0.16374780466066638,0.25,0.11442038768760444,0.1489841986455982,0.07974265162349937,0.07743089569402445,0.03041523465043744,-0.023584905660377353
6,2688,706,6.026785714285714,6.373937677053824,0.311931002011464,0.27205882352941174,0.21803688890200537,0.26540284360189575,0.09722302544401214,0.15841584158415842,0.21470797656745189,0.11364298194525332,0.09389411310945864,0.006655979927515987
7,2680,714,6.4179104477611935,4.901960784313726,0.1613983306424279,0.20833333333333334,0.20783585490970163,0.2011173184357542,0.10956491585407377,0.12581344902386118,0.051833414788354126,0.08251988430947216,-0.04643752426727374,0.007216014897579143
8,2660,734,6.165413533834586,5.858310626702997,0.2920522779971036,0.2215568862275449,0.17442507569261984,0.2731707317073171,0.10274028502671691,0.1347517730496454,0.1893119929703867,0.08680511317789952,0.11762720230448376,-0.051613845479772186
9,2636,758,5.690440060698028,7.519788918205805,0.23532562912391602,0.2662337662337662,0.2492976087220663,0.27983539094650206,0.11306720300795976,0.178752107925801,0.12225842611595626,0.0874816583079652,-0.013971979598150275,-0.01360162471273585
10,2679,715,5.785740948114968,7.2727272727272725,0.2793809383074097,0.3037974683544304,0.20765013956212205,0.2824858757062147,0.13592675601985688,0.19825072886297376,0.1434541822875528,0.10554673949145663,0.07173079874528762,0.021311592648215694
11,2729,665,6.375961890802492,4.962406015037594,0.31530301465063404,0.22857142857142856,0.26614922917938444,0.25301204819277107,0.11265710482273758,0.13186813186813187,0.20264590982789646,0.09670329670329669,0.0491537854712496,-0.024440619621342502
12,2768,626,6.430635838150289,4.63258785942492,0.26082529737698085,0.18779342723004694,0.17066203065931126,0.1986754966887417,0.07125387578829295,0.12307692307692308,0.1895714215886879,0.06471650415312385,0.09016326671766958,-0.01088206945869477
13,2755,639,6.02540834845735,6.416275430359937,0.24414828903814742,0.2743362831858407,0.21698290658102368,0.3375,0.12208486824854653,0.16400911161731208,0.12206342078960089,0.11032717156852861,0.027165382457123743,-0.06316371681415933
14,2690,704,6.20817843866171,5.681818181818182,0.2754328322667018,0.1750841750841751,0.17256046487197269,0.2391304347826087,0.0712280339207052,0.12573673870333987,0.20420479834599659,0.04934743638083522,0.1028723673947291,-0.06404625969843361
15,2717,677,6.404122193595878,4.874446085672083,0.37390963956109297,0.25925925925925924,0.3007459990908068,0.26136363636363635,0.11755415163434092,0.14035087719298245,0.25635548792675206,0.1189083820662768,0.07316364047028617,-0.0021043771043771087
