split_index,seed_accepted,UniProt_AC,group_id,group_size,group_bucket,group_status,split,protein_label,label_mask
1,42,O00487,grp_0771,30.0,large,constrained,train,Non_target,True
1,42,O00499,grp_1201,2.0,small,constrained,train,Non_target,True
1,42,O00505,grp_1076,21.0,large,constrained,train,Non_target,True
1,42,O00512,grp_0037,1.0,singleton,constrained,train,Non_target,True
1,42,O00522,grp_0887,10.0,medium,constrained,train,Non_target,True
1,42,O00541,grp_0038,52.0,large,constrained,train,Non_target,True
1,42,O00548,grp_0628,14.0,medium,constrained,train,Non_target,True
1,42,O00555,grp_0039,1.0,singleton,constrained,train,Drug_target,True
1,42,O00560,grp_0152,71.0,large,constrained,test,Non_target,True
1,42,O00562,grp_1727,91.0,large,constrained,train,Non_target,True
1,42,O00566,grp_0040,13.0,medium,constrained,train,Non_target,True
1,42,O00567,grp_0040,13.0,medium,constrained,train,Non_target,True
1,42,O00571,grp_0041,1.0,singleton,constrained,train,Non_target,True
1,42,O00592,grp_0956,2.0,small,constrained,train,Non_target,True
1,42,O00622,grp_1594,15.0,medium,constrained,train,Non_target,True
1,42,O00623,grp_0516,14.0,medium,constrained,test,Non_target,True
1,42,O00629,grp_0043,1.0,singleton,constrained,train,Non_target,True
1,42,O00631,grp_0044,1.0,singleton,constrained,train,Non_target,True
1,42,O00743,grp_1524,14.0,medium,constrained,train,Non_target,True
1,42,O00750,grp_0030,9.0,medium,constrained,train,Non_target,True
1,42,O00764,grp_0045,1.0,singleton,constrained,train,Non_target,True
1,42,O14490,grp_0046,2.0,small,constrained,train,Non_target,True
1,42,O14495,grp_0047,2.0,small,constrained,train,Non_target,True
1,42,O14497,grp_0048,4.0,small,constrained,train,Non_target,True
1,42,O14508,grp_0049,16.0,medium,constrained,train,Non_target,True
1,42,O14519,grp_0050,1.0,singleton,constrained,test,Non_target,True
1,42,O14543,grp_1196,5.0,small,constrained,test,Non_target,True
1,42,O14544,grp_0051,1.0,singleton,constrained,train,Non_target,True
1,42,O14558,grp_0750,3.0,small,constrained,test,Non_target,True
1,42,O14561,grp_0052,1.0,singleton,constrained,train,Non_target,True
1,42,O14576,grp_0514,220.0,large,constrained,train,Non_target,True
1,42,O14593,grp_0053,1.0,singleton,constrained,train,Non_target,True
1,42,O14595,grp_0054,5.0,small,constrained,train,Non_target,True
1,42,O14610,grp_1609,10.0,medium,constrained,train,Non_target,True
1,42,O14617,grp_0515,5.0,small,constrained,train,Non_target,True
1,42,O14640,grp_0152,71.0,large,constrained,test,Non_target,True
1,42,O14641,grp_0152,71.0,large,constrained,test,Non_target,True
1,42,O14654,grp_0055,22.0,large,constrained,train,Non_target,True
1,42,O14656,grp_1066,2.0,small,constrained,test,Non_target,True
1,42,O14657,grp_1287,18.0,medium,constrained,train,Non_target,True
1,42,O14662,grp_0055,22.0,large,constrained,train,Non_target,True
1,42,O14678,grp_1398,10.0,medium,constrained,test,Non_target,True
1,42,O14686,grp_0057,1.0,singleton,constrained,train,Non_target,True
1,42,O14713,grp_0055,22.0,large,constrained,train,Non_target,True
1,42,O14727,grp_0552,4.0,small,constrained,test,Non_target,True
1,42,O14744,grp_0427,10.0,medium,constrained,train,Drug_target,True
1,42,O14745,grp_0152,71.0,large,constrained,test,Non_target,True
1,42,O14746,grp_0590,49.0,large,constrained,train,Drug_target,True
1,42,O14757,grp_1154,119.0,large,constrained,train,Drug_target,True
1,42,O14763,grp_0028,6.0,medium,constrained,train,Drug_target,True
1,42,O14764,grp_0124,25.0,large,constrained,train,Non_target,True
1,42,O14775,grp_0060,14.0,medium,constrained,test,Non_target,True
1,42,O14776,grp_0000,30.0,large,constrained,train,Non_target,True
1,42,O14777,grp_1843,6.0,medium,constrained,test,Non_target,True
1,42,O14786,grp_0628,14.0,medium,constrained,train,Drug_target,True
1,42,O14787,grp_1042,8.0,medium,constrained,train,Non_target,True
1,42,O14788,grp_0028,6.0,medium,constrained,train,Drug_target,True
1,42,O14791,grp_1727,91.0,large,constrained,train,Non_target,True
1,42,O14793,grp_1727,91.0,large,constrained,train,Drug_target,True
1,42,O14802,grp_0063,19.0,medium,constrained,test,Drug_target,True
1,42,O14807,grp_1524,14.0,medium,constrained,train,Non_target,True
1,42,O14810,grp_0064,1.0,singleton,constrained,train,Non_target,True
1,42,O14817,grp_0207,5.0,small,constrained,train,Non_target,True
1,42,O14818,grp_0771,30.0,large,constrained,train,Non_target,True
1,42,O14828,grp_0080,4.0,small,constrained,train,Non_target,True
1,42,O14836,grp_0065,1.0,singleton,constrained,train,Non_target,True
1,42,O14862,grp_2028,5.0,small,constrained,train,Non_target,True
1,42,O14867,grp_0701,21.0,large,constrained,train,Non_target,True
1,42,O14879,grp_0066,1.0,singleton,constrained,train,Non_target,True
1,42,O14893,grp_1355,48.0,large,constrained,test,Non_target,True
1,42,O14894,grp_0959,7.0,medium,constrained,train,Non_target,True
1,42,O14908,grp_0152,71.0,large,constrained,test,Non_target,True
1,42,O14910,grp_0152,71.0,large,constrained,test,Non_target,True
1,42,O14920,grp_0068,1.0,singleton,constrained,train,Drug_target,True
1,42,O14925,grp_0069,4.0,small,constrained,test,Non_target,True
1,42,O14929,grp_0070,1.0,singleton,constrained,train,Non_target,True
1,42,O14931,grp_1727,91.0,large,constrained,train,Non_target,True
1,42,O14936,grp_1944,3.0,small,constrained,test,Non_target,True
1,42,O14944,grp_1727,91.0,large,constrained,train,Drug_target,True
1,42,O14964,grp_0071,1.0,singleton,constrained,train,Non_target,True
1,42,O14965,grp_1154,119.0,large,constrained,train,Drug_target,True
1,42,O14974,grp_0072,1.0,singleton,constrained,test,Non_target,True
1,42,O14976,grp_1154,119.0,large,constrained,train,Non_target,True
1,42,O14977,grp_0246,5.0,small,constrained,train,Non_target,True
1,42,O14979,grp_0073,1.0,singleton,constrained,train,Non_target,True
1,42,O14980,grp_0074,1.0,singleton,constrained,train,Drug_target,True
1,42,O14983,grp_1615,7.0,medium,constrained,test,Non_target,True
1,42,O14986,grp_0075,1.0,singleton,constrained,train,Non_target,True
1,42,O15027,grp_0287,2.0,small,constrained,train,Non_target,True
1,42,O15042,grp_0475,28.0,large,constrained,train,Non_target,True
1,42,O15047,grp_1900,56.0,large,constrained,train,Non_target,True
1,42,O15054,grp_0475,28.0,large,constrained,train,Non_target,True
1,42,O15066,grp_1764,59.0,large,constrained,train,Non_target,True
1,42,O15078,grp_0010,2.0,small,constrained,train,Non_target,True
1,42,O15084,grp_2007,41.0,large,constrained,train,Non_target,True
1,42,O15091,grp_0076,1.0,singleton,constrained,test,Non_target,True
1,42,O15105,grp_0077,1.0,singleton,constrained,train,Non_target,True
1,42,O15111,grp_0078,1.0,singleton,constrained,test,Non_target,True
1,42,O15116,grp_1355,48.0,large,constrained,test,Non_target,True
1,42,O15117,grp_0079,1.0,singleton,constrained,test,Non_target,True
1,42,O15120,grp_2032,3.0,small,constrained,train,Non_target,True
1,42,O15123,grp_0371,4.0,small,constrained,train,Drug_target,True
1,42,O15126,grp_0080,4.0,small,constrained,train,Non_target,True
1,42,O15127,grp_0080,4.0,small,constrained,train,Non_target,True
1,42,O15143,grp_0081,7.0,medium,constrained,test,Non_target,True
1,42,O15144,grp_0081,7.0,medium,constrained,test,Non_target,True
1,42,O15145,grp_0081,7.0,medium,constrained,test,Non_target,True
1,42,O15146,grp_1727,91.0,large,constrained,train,Non_target,True
1,42,O15151,grp_1870,2.0,small,constrained,train,Non_target,True
1,42,O15160,grp_1871,7.0,medium,constrained,train,Non_target,True
1,42,O15164,grp_0453,25.0,large,constrained,test,Non_target,True
1,42,O15169,grp_1258,9.0,medium,constrained,train,Non_target,True
1,42,O15182,grp_1872,13.0,medium,constrained,train,Non_target,True
1,42,O15194,grp_0054,5.0,small,constrained,train,Non_target,True
1,42,O15198,grp_1873,2.0,small,constrained,test,Non_target,True
1,42,O15212,grp_1865,5.0,small,constrained,train,Non_target,True
1,42,O15228,grp_2032,3.0,small,constrained,train,Non_target,True
1,42,O15230,grp_1874,3.0,small,constrained,train,Non_target,True
1,42,O15234,grp_1333,36.0,large,constrained,train,Non_target,True
1,42,O15235,grp_1262,82.0,large,constrained,train,Non_target,True
1,42,O15239,grp_0863,25.0,large,constrained,train,Non_target,True
1,42,O15259,grp_0864,1.0,singleton,constrained,train,Non_target,True
1,42,O15260,grp_0865,1.0,singleton,constrained,train,Non_target,True
1,42,O15265,grp_0866,10.0,medium,constrained,test,Non_target,True
1,42,O15269,grp_1395,12.0,medium,constrained,train,Non_target,True
1,42,O15270,grp_1395,12.0,medium,constrained,train,Non_target,True
1,42,O15273,grp_1727,91.0,large,constrained,train,Non_target,True
1,42,O15287,grp_0514,220.0,large,constrained,train,Non_target,True
1,42,O15294,grp_0870,1.0,singleton,constrained,train,Non_target,True
1,42,O15297,grp_1480,3.0,small,constrained,test,Non_target,True
1,42,O15304,grp_0871,1.0,singleton,constrained,train,Non_target,True
1,42,O15315,grp_1621,10.0,medium,constrained,train,Non_target,True
1,42,O15318,grp_0063,19.0,medium,constrained,test,Non_target,True
1,42,O15335,grp_2043,18.0,medium,constrained,train,Non_target,True
1,42,O15344,grp_1589,24.0,large,constrained,train,Non_target,True
1,42,O15350,grp_0873,1.0,singleton,constrained,train,Non_target,True
1,42,O15354,grp_1080,41.0,large,constrained,test,Non_target,True
1,42,O15355,grp_1480,3.0,small,constrained,test,Non_target,True
1,42,O15357,grp_0614,8.0,medium,constrained,train,Non_target,True
1,42,O15360,grp_0514,220.0,large,constrained,train,Non_target,True
1,42,O15371,grp_0029,18.0,medium,constrained,train,Non_target,True
1,42,O15372,grp_0029,18.0,medium,constrained,train,Non_target,True
1,42,O15379,grp_0094,8.0,medium,constrained,train,Drug_target,True
1,42,O15392,grp_0651,3.0,small,constrained,train,Drug_target,True
1,42,O15393,grp_0091,19.0,medium,constrained,test,Non_target,True
1,42,O15397,grp_1184,74.0,large,constrained,test,Non_target,True
1,42,O15399,grp_1048,25.0,large,constrained,train,Non_target,True
1,42,O15400,grp_0445,9.0,medium,constrained,test,Non_target,True
1,42,O15446,grp_1871,7.0,medium,constrained,train,Non_target,True
1,42,O15455,grp_2043,18.0,medium,constrained,train,Drug_target,True
1,42,O15457,grp_0729,5.0,small,constrained,train,Non_target,True
1,42,O15503,grp_0514,220.0,large,constrained,train,Non_target,True
1,42,O15504,grp_0654,2.0,small,constrained,train,Non_target,True
1,42,O15511,grp_0081,7.0,medium,constrained,test,Non_target,True
1,42,O15514,grp_0655,19.0,medium,constrained,test,Non_target,True
1,42,O15516,grp_0658,11.0,medium,constrained,test,Non_target,True
1,42,O15519,grp_0962,8.0,medium,constrained,train,Non_target,True
1,42,O15527,grp_0657,1.0,singleton,constrained,train,Non_target,True
1,42,O15530,grp_1154,119.0,large,constrained,train,Drug_target,True
1,42,O15534,grp_0658,11.0,medium,constrained,test,Non_target,True
1,42,O15537,grp_0628,14.0,medium,constrained,train,Non_target,True
1,42,O15550,grp_0475,28.0,large,constrained,train,Non_target,True
1,42,O15553,grp_1589,24.0,large,constrained,train,Non_target,True
1,42,O43143,grp_1333,36.0,large,constrained,train,Non_target,True
1,42,O43150,grp_0761,51.0,large,constrained,train,Non_target,True
1,42,O43156,grp_1117,14.0,medium,constrained,train,Non_target,True
1,42,O43157,grp_1409,16.0,medium,constrained,train,Non_target,True
1,42,O43159,grp_0324,5.0,small,constrained,train,Non_target,True
1,42,O43172,grp_0514,220.0,large,constrained,train,Non_target,True
1,42,O43175,grp_0659,7.0,medium,constrained,train,Non_target,True
1,42,O43181,grp_0019,17.0,medium,constrained,train,Non_target,True
1,42,O43184,grp_0513,6.0,medium,constrained,test,Non_target,True
1,42,O43186,grp_0722,22.0,large,constrained,train,Non_target,True
1,42,O43187,grp_2059,1.0,singleton,constrained,train,Non_target,True
1,42,O43194,grp_1080,41.0,large,constrained,test,Non_target,True
1,42,O43196,grp_0729,5.0,small,constrained,train,Non_target,True
1,42,O43242,grp_0771,30.0,large,constrained,train,Non_target,True
1,42,O43255,grp_1829,7.0,medium,constrained,train,Non_target,True
1,42,O43257,grp_1117,14.0,medium,constrained,train,Non_target,True
1,42,O43264,grp_1126,13.0,medium,constrained,test,Non_target,True
1,42,O43290,grp_1057,23.0,large,constrained,train,Non_target,True
1,42,O43292,grp_0850,5.0,small,constrained,train,Non_target,True
1,42,O43294,grp_1832,2.0,small,constrained,train,Non_target,True
1,42,O43296,grp_1964,5.0,small,constrained,train,Non_target,True
1,42,O43299,grp_0679,20.0,medium,constrained,test,Non_target,True
1,42,O43303,grp_1964,5.0,small,constrained,train,Non_target,True
1,42,O43310,grp_0813,21.0,large,constrained,train,Non_target,True
1,42,O43318,grp_0514,220.0,large,constrained,train,Non_target,True
1,42,O43324,grp_0389,8.0,medium,constrained,train,Non_target,True
1,42,O43353,grp_0851,1.0,singleton,constrained,train,Non_target,True
1,42,O43390,grp_1900,56.0,large,constrained,train,Non_target,True
1,42,O43395,grp_0590,49.0,large,constrained,train,Non_target,True
1,42,O43402,grp_0853,12.0,medium,constrained,train,Non_target,True
1,42,O43447,grp_0514,220.0,large,constrained,train,Non_target,True
1,42,O43451,grp_0201,9.0,medium,constrained,train,Drug_target,True
1,42,O43463,grp_0803,8.0,medium,constrained,train,Non_target,True
1,42,O43464,grp_0091,19.0,medium,constrained,test,Non_target,True
1,42,O43482,grp_0855,1.0,singleton,constrained,train,Non_target,True
1,42,O43502,grp_1621,10.0,medium,constrained,train,Non_target,True
1,42,O43504,grp_0773,24.0,large,constrained,train,Non_target,True
1,42,O43513,grp_0000,30.0,large,constrained,train,Non_target,True
1,42,O43516,grp_0614,8.0,medium,constrained,train,Non_target,True
1,42,O43521,grp_0859,1.0,singleton,constrained,train,Non_target,True
1,42,O43524,grp_0860,1.0,singleton,constrained,train,Non_target,True
1,42,O43525,grp_0861,2.0,small,constrained,train,Non_target,True
1,42,O43526,grp_0861,2.0,small,constrained,train,Drug_target,True
1,42,O43541,grp_1873,2.0,small,constrained,test,Non_target,True
1,42,O43542,grp_1621,10.0,medium,constrained,train,Non_target,True
1,42,O43543,grp_1621,10.0,medium,constrained,train,Non_target,True
1,42,O43556,grp_0862,9.0,medium,constrained,train,Non_target,True
1,42,O43561,grp_1048,25.0,large,constrained,train,Non_target,True
1,42,O43570,grp_0360,3.0,small,constrained,train,Drug_target,True
1,42,O43581,grp_0704,21.0,large,constrained,train,Non_target,True
1,42,O43592,grp_1076,21.0,large,constrained,train,Non_target,True
1,42,O43613,grp_1080,41.0,large,constrained,test,Drug_target,True
1,42,O43614,grp_1691,9.0,medium,constrained,test,Drug_target,True
1,42,O43615,grp_0530,1.0,singleton,constrained,train,Non_target,True
1,42,O43617,grp_1743,5.0,small,constrained,test,Non_target,True
1,42,O43633,grp_1083,20.0,medium,constrained,train,Non_target,True
1,42,O43660,grp_0514,220.0,large,constrained,train,Non_target,True
1,42,O43663,grp_2053,1.0,singleton,constrained,train,Non_target,True
1,42,O43670,grp_2054,1.0,singleton,constrained,train,Non_target,True
1,42,O43674,grp_0863,25.0,large,constrained,train,Non_target,True
1,42,O43676,grp_0863,25.0,large,constrained,train,Non_target,True
1,42,O43677,grp_0863,25.0,large,constrained,train,Non_target,True
1,42,O43678,grp_0019,17.0,medium,constrained,train,Non_target,True
1,42,O43683,grp_0601,2.0,small,constrained,train,Non_target,True
1,42,O43684,grp_0514,220.0,large,constrained,train,Non_target,True
1,42,O43707,grp_0582,5.0,small,constrained,train,Non_target,True
1,42,O43716,grp_2057,1.0,singleton,constrained,train,Non_target,True
1,42,O43719,grp_1900,56.0,large,constrained,train,Non_target,True
1,42,O43739,grp_1932,117.0,large,constrained,train,Non_target,True
1,42,O43741,grp_2072,1.0,singleton,constrained,train,Non_target,True
1,42,O43747,grp_1495,31.0,large,constrained,train,Non_target,True
1,42,O43752,grp_0738,2.0,small,constrained,train,Non_target,True
1,42,O43765,grp_0842,1.0,singleton,constrained,test,Non_target,True
1,42,O43791,grp_0843,1.0,singleton,constrained,test,Non_target,True
1,42,O43809,grp_1827,3.0,small,constrained,train,Non_target,True
1,42,O43815,grp_0514,220.0,large,constrained,train,Non_target,True
1,42,O43822,grp_0844,1.0,singleton,constrained,test,Non_target,True
1,42,O43823,grp_1060,5.0,small,constrained,test,Non_target,True
1,42,O43837,grp_1619,5.0,small,constrained,train,Non_target,True
1,42,O43865,grp_0659,7.0,medium,constrained,train,Non_target,True
1,42,O43913,grp_1287,18.0,medium,constrained,train,Non_target,True
1,42,O43914,grp_0845,1.0,singleton,constrained,train,Non_target,True
1,42,O43915,grp_1840,17.0,medium,constrained,train,Non_target,True
1,42,O43918,grp_0846,1.0,singleton,constrained,train,Non_target,True
1,42,O43920,grp_0863,25.0,large,constrained,train,Non_target,True
1,42,O43924,grp_0299,12.0,medium,constrained,train,Non_target,True
1,42,O43929,grp_1287,18.0,medium,constrained,train,Non_target,True
1,42,O43933,grp_1652,3.0,small,constrained,train,Non_target,True
1,42,O60216,grp_0796,3.0,small,constrained,train,Non_target,True
1,42,O60220,grp_0847,2.0,small,constrained,test,Non_target,True
1,42,O60231,grp_1355,48.0,large,constrained,test,Non_target,True
1,42,O60244,grp_0000,30.0,large,constrained,train,Non_target,True
1,42,O60260,grp_2047,1.0,singleton,constrained,train,Non_target,True
1,42,O60262,grp_1609,10.0,medium,constrained,train,Non_target,True
1,42,O60264,grp_0561,16.0,medium,constrained,train,Non_target,True
1,42,O60271,grp_1932,117.0,large,constrained,train,Non_target,True
1,42,O60282,grp_1764,59.0,large,constrained,train,Non_target,True
1,42,O60291,grp_2049,6.0,medium,constrained,train,Non_target,True
1,42,O60293,grp_1850,17.0,medium,constrained,train,Non_target,True
1,42,O60306,grp_1355,48.0,large,constrained,test,Non_target,True
1,42,O60313,grp_2050,2.0,small,constrained,train,Non_target,True
1,42,O60315,grp_0722,22.0,large,constrained,train,Non_target,True
1,42,O60318,grp_2052,2.0,small,constrained,train,Non_target,True
1,42,O60341,grp_0432,7.0,medium,constrained,test,Drug_target,True
1,42,O60346,grp_2043,18.0,medium,constrained,train,Non_target,True
1,42,O60391,grp_1048,25.0,large,constrained,train,Non_target,True
1,42,O60447,grp_1600,5.0,small,constrained,train,Non_target,True
1,42,O60462,grp_0628,14.0,medium,constrained,train,Non_target,True
1,42,O60486,grp_0514,220.0,large,constrained,train,Non_target,True
1,42,O60494,grp_1357,2.0,small,constrained,train,Non_target,True
1,42,O60496,grp_0055,22.0,large,constrained,train,Non_target,True
1,42,O60504,grp_0761,51.0,large,constrained,train,Non_target,True
1,42,O60506,grp_1900,56.0,large,constrained,train,Non_target,True
1,42,O60508,grp_1355,48.0,large,constrained,test,Non_target,True
1,42,O60563,grp_1154,119.0,large,constrained,train,Non_target,True
1,42,O60566,grp_1809,2.0,small,constrained,train,Non_target,True
1,42,O60568,grp_1594,15.0,medium,constrained,train,Non_target,True
1,42,O60573,grp_1851,1.0,singleton,constrained,train,Non_target,True
1,42,O60583,grp_1764,59.0,large,constrained,train,Non_target,True
1,42,O60602,grp_1852,1.0,singleton,constrained,train,Drug_target,True
1,42,O60603,grp_2043,18.0,medium,constrained,train,Drug_target,True
1,42,O60609,grp_1840,17.0,medium,constrained,train,Non_target,True
1,42,O60610,grp_1854,1.0,singleton,constrained,train,Non_target,True
1,42,O60645,grp_1184,74.0,large,constrained,test,Non_target,True
1,42,O60658,grp_0884,18.0,medium,constrained,train,Non_target,True
1,42,O60664,grp_1855,1.0,singleton,constrained,train,Non_target,True
1,42,O60671,grp_1469,10.0,medium,constrained,train,Non_target,True
1,42,O60673,grp_0737,6.0,medium,constrained,train,Non_target,True
1,42,O60674,grp_1154,119.0,large,constrained,train,Drug_target,True
1,42,O60683,grp_0516,14.0,medium,constrained,test,Non_target,True
1,42,O60684,grp_1076,21.0,large,constrained,train,Non_target,True
1,42,O60706,grp_1398,10.0,medium,constrained,test,Non_target,True
1,42,O60716,grp_1076,21.0,large,constrained,train,Non_target,True
1,42,O60741,grp_0606,14.0,medium,constrained,train,Non_target,True
1,42,O60749,grp_0761,51.0,large,constrained,train,Non_target,True
1,42,O60762,grp_1594,15.0,medium,constrained,train,Non_target,True
1,42,O60783,grp_1262,82.0,large,constrained,train,Non_target,True
1,42,O60826,grp_1858,12.0,medium,constrained,test,Non_target,True
1,42,O60828,grp_1836,9.0,medium,constrained,train,Non_target,True
1,42,O60830,grp_0069,4.0,small,constrained,test,Non_target,True
1,42,O60832,grp_1860,5.0,small,constrained,train,Non_target,True
1,42,O60858,grp_1861,5.0,small,constrained,test,Non_target,True
1,42,O60870,grp_0029,18.0,medium,constrained,train,Non_target,True
1,42,O60885,grp_0453,25.0,large,constrained,test,Non_target,True
1,42,O60894,grp_1966,14.0,medium,constrained,train,Non_target,True
1,42,O60895,grp_1470,2.0,small,constrained,train,Non_target,True
1,42,O60896,grp_0104,16.0,medium,constrained,train,Non_target,True
1,42,O60907,grp_0514,220.0,large,constrained,train,Non_target,True
1,42,O60921,grp_1469,10.0,medium,constrained,train,Non_target,True
1,42,O60925,grp_1865,5.0,small,constrained,train,Non_target,True
1,42,O60934,grp_1184,74.0,large,constrained,test,Non_target,True
1,42,O60939,grp_1727,91.0,large,constrained,train,Non_target,True
1,42,O75030,grp_1867,1.0,singleton,constrained,train,Non_target,True
1,42,O75051,grp_1409,16.0,medium,constrained,train,Non_target,True
1,42,O75052,grp_0055,22.0,large,constrained,train,Non_target,True
1,42,O75077,grp_0513,6.0,medium,constrained,test,Non_target,True
1,42,O75081,grp_1242,2.0,small,constrained,train,Non_target,True
1,42,O75096,grp_0514,220.0,large,constrained,train,Non_target,True
1,42,O75110,grp_1615,7.0,medium,constrained,test,Non_target,True
1,42,O75116,grp_1154,119.0,large,constrained,train,Drug_target,True
1,42,O75140,grp_0515,5.0,small,constrained,train,Non_target,True
1,42,O75143,grp_1409,16.0,medium,constrained,train,Non_target,True
1,42,O75146,grp_0761,51.0,large,constrained,train,Non_target,True
